nombre,area_nombre,sector_nombre,subsector,diametro_copa,macizo,nombre_cientifico,familia_nombre,sinonimia,nombre_vulgar,especie_origen,endemica,nativa,region_fitogeografica,habito_crecimiento,ciclo_hoja,ciclo_especie
Científica,Jardin,Argentina,C 129,4,FALSO,Cestrum parqui,Solanaceae,,Duraznillo negro,"Argentina, Brasil, Bolivia, Chile, Paraguay, Uruguay",FALSO,VERDADERO,"Pampa,Espinal,Selva Paranaense,Chaco Húmedo,Chaco Seco,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 080,0,FALSO,Chaenomeles speciosa,Rosaceae,Chaenomeles lagenaria,Membrillero del Japón,Este de Asia,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 005,1,FALSO,Chaenomeles speciosa,Rosaceae,Chaenomeles lagenaria,Membrillero del Japón,Este de Asia,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 005,1,FALSO,Chaenomeles speciosa,Rosaceae,Chaenomeles lagenaria,Membrillero del Japón,Este de Asia,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 080,0,FALSO,Chaenomeles speciosa,Rosaceae,Chaenomeles lagenaria,Membrillero del Japón,Este de Asia,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 005,2,FALSO,Chaenomeles speciosa,Rosaceae,Chaenomeles lagenaria,Membrillero del Japón,Este de Asia,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 096,4,FALSO,Chamaecyparis funebris,Cupressaceae,, ,China,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 086,8,FALSO,Chamaecyparis funebris,Cupressaceae,, ,China,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 091,3,FALSO,Chamaecyparis obtusa,Cupressaceae,,,Japón,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 086,1,FALSO,Chamaecyparis obtusa,Cupressaceae,,,Japón,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,1,FALSO,Chamaedorea cataractarum,Arecaceae,,,Mexico (sudeste),FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,1,FALSO,Chamaedorea cataractarum,Arecaceae,,,Mexico (sudeste),FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 023,1,FALSO,Chamaedorea elegans,Arecaceae,,Chamaedorea,Mexico Central hasta Sur de Honduras,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Romano,C 039,5,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Francés,C 049,4,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 023,3,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 023,5,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,3,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,1,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,1,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Romano,C 041,5,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,3,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,2,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,1,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Africa,C 116,1,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 056,3,FALSO,Chamaerops humilis,Arecaceae,,Palmito europeo,Costas Oeste del Mar Mediterraneo. Europa,FALSO,FALSO,"s/d,",Palmera,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 067,2,VERDADERO,Chaptalia piloselloides,Compositae,,Chaptalia,"Argentina, Brasil, Paraguay, Uruguay",VERDADERO,VERDADERO,"Pampa,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Herbácea,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 009,1,VERDADERO,Chasmanthe aethiopica,Iridaceae,, ,Sudáfrica,FALSO,FALSO,"s/d,",Geófita,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 009,1,VERDADERO,Chasmanthe bicolor,Iridaceae,, ,Sudafrica,VERDADERO,FALSO,"s/d,",Geófita,Caducifolia,Perenne
Científica,Jardin,Neutro,C 101,1,FALSO,Chimonanthus praecox,Calycanthaceae,,,"Este de Asia, China",FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 077,2,FALSO,Chimonanthus praecox,Calycanthaceae,,,"Este de Asia, China",FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 081,6,FALSO,Chloroleucon tenuiflorum,Leguminosae,Pithecellobium scalare Griseb.,Tatané,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Árbol,Semipersistente,Perenne
Científica,Jardin,Sistematico,C 020,6,FALSO,Chloroleucon tenuiflorum,Leguminosae,Pithecellobium scalare Griseb.,Tatané,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Árbol,Semipersistente,Perenne
Científica,Jardin,Argentina,C 128,6,FALSO,Chloroleucon tenuiflorum,Leguminosae,Pithecellobium scalare Griseb.,Tatané,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Árbol,Semipersistente,Perenne
Científica,Jardin,Europa,C 113,0,VERDADERO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Neutro,C 103,5,FALSO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,4,VERDADERO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,2,VERDADERO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,0,VERDADERO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,1,FALSO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Neutro,C 003,0,VERDADERO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,1,FALSO,Chlorophytum comosum,Asparagaceae,,Lazo de amor,Sudáfrica,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 068,2,FALSO,Chomelia obtusa,Rubiaceae,, ,"Argentina, Brasil, Paraguay",FALSO,VERDADERO,"Selva Paranaense,",Arbusto,Perennifolia,Perenne
Científica,Jardin,América,C 114,0,VERDADERO,Christella dentata,Thelypteridaceae,Thelypteris dentata (Forssk.) E.P. St. John,Helecho,"Asia, Africa",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 014,2,VERDADERO,Christella dentata,Thelypteridaceae,Thelypteris dentata (Forssk.) E.P. St. John,Helecho,"Asia, Africa",FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Neutro,AE0,1,FALSO,Chromolaena christieana,Compositae,Eupatorium laevigatulum, ,"Argentina, Paraguay ,Bolivia, Brasil",VERDADERO,VERDADERO,"Selva Paranaense,Chaco Húmedo,",Sub Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,5,FALSO,Chrysophyllum gonocarpum,Sapotaceae,,Aguay Dulce,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 136,4,FALSO,Chrysophyllum gonocarpum,Sapotaceae,,Aguay Dulce,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 136,5,FALSO,Chrysophyllum gonocarpum,Sapotaceae,,Aguay Dulce,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 063,5,FALSO,Chrysophyllum gonocarpum,Sapotaceae,,Aguay Dulce,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 139,5,FALSO,Chrysophyllum gonocarpum,Sapotaceae,,Aguay Dulce,"Argentina, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Neutro,C 043,8,FALSO,Chrysophyllum imperiale,Sapotaceae,,Arbol del emperador,Brasil,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 129,3,FALSO,Chrysophyllum imperiale,Sapotaceae,,Arbol del emperador,Brasil,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 069,6,FALSO,Chrysophyllum marginatum,Sapotaceae,,Picazú-Rembiú,"Argentina, Bolivia, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Espinal,Delta e Islas del Paraná,Selva Paranaense,Chaco Húmedo,Chaco Seco,Selva de las Yungas,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,0,VERDADERO,Chrysopogon zizanioides,Poaceae,Vetiveria zizanioides (L.) Nash,"Vetiver, Capia, Kush",India,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 034,2,FALSO,Chrysopogon zizanioides,Poaceae,Vetiveria zizanioides (L.) Nash,"Vetiver, Capia, Kush",India,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 007,4,VERDADERO,Chusquea ramosissima,Poaceae,,Tacuarembó,"Argentina, Bolivia, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 078,8,FALSO,Cinnamomum camphora,Lauraceae,Cinnamomum camphora (L.) Nees & Eberm.,Alcanforero,Asia tropical,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 119,20,FALSO,Cinnamomum glanduliferum,Lauraceae,,Falso alcanforero,Himalaya,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 078,4,FALSO,Cinnamomum verum,Lauraceae,Cinnamomum zeylanicum Breyn.,Canela,Ceylán,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,15,FALSO,Cinnamomum verum,Lauraceae,Cinnamomum zeylanicum Breyn.,Canela,Ceylán,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 119,12,FALSO,Cinnamomum verum,Lauraceae,Cinnamomum zeylanicum Breyn.,Canela,Ceylán,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 012,1,VERDADERO,Cissus alata,Vitaceae,Cissus rhombifolia, ,América tropical,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,2,FALSO,Cissus striata subsp. argentina,Vitaceae,Cissus striata var. argentina Suess.,sacha-uva,"Argentina, Bolivia, Brasil, Paraguay, Uruguay",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,Selva de las Yungas,",Enredadera,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,4,FALSO,Citharexylum montevidense,Verbenaceae,,Espina de Bañado,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Chaco Húmedo,Selva Paranaense,Campos y Malezales,Delta e Islas del Paraná,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 138,15,FALSO,Citharexylum montevidense,Verbenaceae,,Espina de Bañado,"Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Chaco Húmedo,Selva Paranaense,Campos y Malezales,Delta e Islas del Paraná,",Árbol,Perennifolia,Perenne
Científica,Jardin,Yerba Mate,C 126,4,FALSO,Citronella mucronata,Cardiopteridaceae,Villaresia mucronata var. laeta Miers,Guilli-patagua,Chile,VERDADERO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Argentina,C 133,4,FALSO,Citronella mucronata,Cardiopteridaceae,Villaresia mucronata var. laeta Miers,Guilli-patagua,Chile,VERDADERO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Yerba Mate,C 126,4,FALSO,Citronella mucronata,Cardiopteridaceae,Villaresia mucronata var. laeta Miers,Guilli-patagua,Chile,VERDADERO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 081,3,FALSO,Citrus aurantium,Rutaceae,Citrus × aurantium var. myrtifolia Ker Gawl.,Naranjo Amargo,Asia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Medicinal,C 034,3,FALSO,Citrus aurantium,Rutaceae,Citrus × aurantium var. myrtifolia Ker Gawl.,Naranjo Amargo,Asia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 081,3,FALSO,Citrus japonica,Rutaceae,"Fortunella margarita (Lour.) Swingle, Fortunella japonica (Thunb.) Swingle",Kumquat. Quinoto,Asia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,0,VERDADERO,Clerodendrum chinense,Lamiaceae,Clerodendrum fragrans var. pleniflorum Schauer,Brocemelia,Este de Asia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 107,1,VERDADERO,Clivia miniata,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 009,0,VERDADERO,Clivia miniata,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,0,VERDADERO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 107,3,VERDADERO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,1,VERDADERO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,1,VERDADERO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 009,0,VERDADERO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,0,VERDADERO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,1,FALSO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,0,VERDADERO,Clivia nobilis,Amaryllidaceae,,Clivia,Sudáfrica,VERDADERO,FALSO,"s/d,",Geófita,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,6,FALSO,Coccoloba tiliacea,Polygonaceae,,"manto, cocoloba","Argentina, Bolivia",FALSO,VERDADERO,"Selva de las Yungas,",Árbol,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 082,4,FALSO,Cocculus laurifolius,Menispermaceae,,Cocculus,Asia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Romano,C 042,6,FALSO,Cocculus laurifolius,Menispermaceae,,Cocculus,Asia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Romano,C 039,6,FALSO,Cocculus laurifolius,Menispermaceae,,Cocculus,Asia,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 006,1,FALSO,Coix lacryma-jobi,Poaceae,,lágrimas de Job,India ,FALSO,FALSO,"s/d,",Herbácea,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,2,FALSO,Combretum fruticosum,Combretaceae,,"Cepillo, Peine de mono",América del Sur,FALSO,VERDADERO,"Delta e Islas del Paraná,Chaco Húmedo,",Liana,Perennifolia,Perenne
Científica,Jardin,América,C 125,0,FALSO,Combretum fruticosum,Combretaceae,,"Cepillo, Peine de mono",América del Sur,FALSO,VERDADERO,"Delta e Islas del Paraná,Chaco Húmedo,",Liana,Perennifolia,Perenne
Científica,Jardin,Argentina,C 136,1,FALSO,Combretum fruticosum,Combretaceae,,"Cepillo, Peine de mono",América del Sur,FALSO,VERDADERO,"Delta e Islas del Paraná,Chaco Húmedo,",Liana,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,3,FALSO,Condalia montana,Rhamnaceae,,Piquillín de la Sierra,"Argentina (Catamarca, Córdoba, La Rioja)",VERDADERO,VERDADERO,"Chaco Seco,Montes de Sierras y Bolsones,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 129,3,FALSO,Condalia montana,Rhamnaceae,,Piquillín de la Sierra,"Argentina (Catamarca, Córdoba, La Rioja)",VERDADERO,VERDADERO,"Chaco Seco,Montes de Sierras y Bolsones,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Argentina,C 139,3,FALSO,Cordia americana,Boraginaceae,"Patagonula americana L., Patagonula australis Salisb.","Guayaibí, Guayubira","Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 067,8,FALSO,Cordia americana,Boraginaceae,"Patagonula americana L., Patagonula australis Salisb.","Guayaibí, Guayubira","Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 125,3,FALSO,Cordia americana,Boraginaceae,"Patagonula americana L., Patagonula australis Salisb.","Guayaibí, Guayubira","Brasil, Paraguay, Uruguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,Chaco Húmedo,Chaco Seco,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 124,1,FALSO,Cordia ecalyculata,Boraginaceae,,"Gomita, bugre","Brasil, Paraguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 125,4,FALSO,Cordia ecalyculata,Boraginaceae,,"Gomita, bugre","Brasil, Paraguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 020,2,FALSO,Cordia ecalyculata,Boraginaceae,,"Gomita, bugre","Brasil, Paraguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 020,2,FALSO,Cordia ecalyculata,Boraginaceae,,"Gomita, bugre","Brasil, Paraguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 125,4,FALSO,Cordia ecalyculata,Boraginaceae,,"Gomita, bugre","Brasil, Paraguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Yerba Mate,C 126,6,FALSO,Cordia ecalyculata,Boraginaceae,,"Gomita, bugre","Brasil, Paraguay, Argentina",FALSO,VERDADERO,"Selva Paranaense,",Árbol,Perennifolia,Perenne
Científica,Jardin,Asia,C 117,6,FALSO,Cordia myxa,Boraginaceae,, ,"Asia tropical, Africa",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Argentina,C 129,1,FALSO,Cordyline australis,Asparagaceae,,Cordiline,Asia tropical,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,2,FALSO,Cordyline australis,Asparagaceae,,Cordiline,Asia tropical,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,4,FALSO,Cordyline australis,Asparagaceae,,Cordiline,Asia tropical,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,1,FALSO,Cordyline congesta,Asparagaceae,"Cordyline spectabilis Kunth & C.D.Bouché,",Varaná,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Sistematico,C 010,2,FALSO,Cordyline congesta,Asparagaceae,"Cordyline spectabilis Kunth & C.D.Bouché,",Varaná,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 044,2,FALSO,Cordyline congesta,Asparagaceae,"Cordyline spectabilis Kunth & C.D.Bouché,",Varaná,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 100,2,FALSO,Cordyline congesta,Asparagaceae,"Cordyline spectabilis Kunth & C.D.Bouché,",Varaná,Australia,FALSO,FALSO,"s/d,",Arbusto,Perennifolia,Perenne
Científica,Jardin,Neutro,C 106,0,VERDADERO,Coreopsis sp.,Compositae,,Coreopsis,,FALSO,FALSO,"s/d,",s/d,s/d,s/d
Científica,Jardin,Sistematico,C 073,2,FALSO,Coriaria japonica,Coriariaceae,, ,Asia,FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 070,1,FALSO,Cornus sanguinea,Cornaceae,,Cornejo rojo,"Europa, Oeste de Asia",FALSO,FALSO,"s/d,",Arbusto,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 011,1,VERDADERO,Cortaderia selloana,Poaceae,,cortadera,"Argentina, Brasil, Paraguay, Uruguay, Chile",FALSO,VERDADERO,"Monte de Llanuras y Mesetas,Pampa,Espinal,Delta e Islas del Paraná,Campos y Malezales,Chaco Seco,Montes de Sierras y Bolsones,",Herbácea,Caducifolia,Perenne
Científica,Jardin,Sistematico,C 011,9,VERDADERO,Cortaderia selloana,Poaceae,,cortadera,"Argentina, Brasil, Paraguay, Uruguay, Chile",FALSO,VERDADERO,"Monte de Llanuras y Mesetas,Pampa,Espinal,Delta e Islas del Paraná,Campos y Malezales,Chaco Seco,Montes de Sierras y Bolsones,",Herbácea,Caducifolia,Perenne
Científica,Jardin,Europa,C 113,3,FALSO,Corylus avellana,Betulaceae,,Avellano,"Europa, Asia",FALSO,FALSO,"s/d,",Árbol,Caducifolia,Perenne
Científica,Jardin,Oceanía,C 121,10,FALSO,Corymbia citriodora,Myrtaceae,Eucalyptus citriodora Hook.,Eucalipto limón,Australia. Norte de Queensland,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,América,C 123,10,FALSO,Corymbia citriodora,Myrtaceae,Eucalyptus citriodora Hook.,Eucalipto limón,Australia. Norte de Queensland,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
Científica,Jardin,Oceanía,C 131,16,FALSO,Corymbia citriodora,Myrtaceae,Eucalyptus citriodora Hook.,Eucalipto limón,Australia. Norte de Queensland,FALSO,FALSO,"s/d,",Árbol,Perennifolia,Perenne
